Date,LQQ3_Close,TQQQ_Close,MACD,MACD_Signal,MACD_Histogram,SMA_200,MACD_Bullish,SMA_Bullish,AND_Signal,OR_Signal,Signal_State,MACD_Change,SMA_Change,OR_Change,AND_Change,LQQ3_Forward_Return_1d,LQQ3_Forward_Return_5d,LQQ3_Forward_Return_20d
2020-02-04,5251.77685546875,25.158464431762695,0.8115931518571919,0.885272710630804,-0.0736795587736121,16.641266961097717,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.017087222804707425,0.1005600875968411,-0.1776078576084601
2020-02-05,5341.51513671875,25.44940948486328,0.9043703950378053,0.8890922475122044,0.01527814752560086,16.690996360778808,1.0,1.0,1.0,1.0,Both_Bullish,1.0,0.0,0.0,1.0,0.03193102597824393,0.08248725732609485,-0.18891325438279516
2020-02-06,5512.0751953125,26.06977653503418,1.0162408728136008,0.9145219725724837,0.10171890024111707,16.740883140563966,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.005119087798184596,0.047102375555089004,-0.20008672366156333
2020-02-07,5540.2919921875,25.733144760131836,1.0654537736677945,0.9447083327915459,0.12074544087624861,16.789867939949037,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.0,0.04816314573334313,-0.31369773528760103
2020-02-10,5540.2919921875,26.66128921508789,1.165908979875777,0.9889484622083922,0.17696051766738474,16.842604098320006,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.043247540787402894,0.060160923377550635,-0.39295764568478186
2020-02-11,5779.89599609375,26.680524826049805,1.2328609539345443,1.0377309605536227,0.19512999338092163,16.89514799594879,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.00038514087801133634,-0.007762966782676406,-0.43333392187207354
2020-02-12,5782.1220703125,27.461990356445312,1.3336056374145926,1.0969058959258167,0.23669974148877593,16.951166577339173,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.001801248561661195,0.042608944292693796,-0.42799392760517707
2020-02-13,5771.70703125,27.356191635131836,1.388899088156979,1.1553045343720492,0.23359455378492977,17.008518991470336,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.0061373266818132155,0.010758721998542109,-0.5588462915474666
2020-02-14,5807.1298828125,27.541339874267578,1.4311619180638928,1.210476011110418,0.2206859069534748,17.067710523605346,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.011446479198439663,-0.031560492464392076,-0.5704211602755973
2020-02-17,5873.60107421875,,,,,,1.0,1.0,1.0,1.0,Both_Bullish,,,,,-0.02359271884470493,-0.1560990046250208,-0.5835687686604232
2020-02-18,5735.02685546875,27.589427947998047,1.4518003699630384,1.258740882880942,0.1930594870820963,17.12810396194458,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.05117069883489922,-0.18143313919952053,-0.5871505155025378
2020-02-19,6028.4921875,28.387731552124023,1.5151077024642916,1.3100142467976121,0.20509345566667947,17.188835353851317,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.03229480254572359,-0.21169362415715998,-0.640846178693107
2020-02-20,5833.80322265625,27.579811096191406,1.4829917846918583,1.3446097543764615,0.13838203031539686,17.24698136329651,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.035988395689219965,-0.27734038276548423,-0.6028258410099611
2020-02-21,5623.85400390625,26.002450942993164,1.315100249604285,1.3387078534220263,-0.023607603817741296,17.301879620552064,0.0,1.0,0.0,1.0,SMA_Only,-1.0,0.0,0.0,-1.0,-0.11862260479630704,-0.32674300050539806,-0.6081005826447454
2020-02-24,4956.73779296875,23.006423950195312,0.9295750959124334,1.2568813019201077,-0.32730620600767435,17.342458744049072,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.052904727712899446,-0.14487362776303048,-0.6007200583880113
2020-02-25,4694.5029296875,21.145326614379883,0.46846842055134985,1.0991987256463562,-0.6307303050950064,17.374910163879395,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.012311398949610863,-0.07998352877399206,-0.481042384387824
2020-02-26,4752.298828125,21.43627166748047,0.1250731273328647,0.9043736059836579,-0.7793004786507932,17.40861200809479,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.11288112208852874,-0.08835023099429262,-0.4727837822731351
2020-02-27,4215.85400390625,18.23105239868164,-0.401081111045432,0.6432826625778398,-1.0443637736232718,17.433883275985718,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.10189037173550497,0.04585740512381831,-0.38849874838850607
2020-02-28,3786.299072265625,18.514781951904297,-0.7861057937223954,0.35740497131779275,-1.1435107650401881,17.458506059646606,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.11946709072164174,0.004229953533765984,-0.3717670122945981
2020-03-02,4238.63720703125,21.04193115234375,-0.8772088904431108,0.110482198965612,-0.9876910894087227,17.49294029712677,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.018964305877997134,-0.20653933557884363,-0.3941465630363533
2020-03-03,4319.02001953125,19.060609817504883,-1.0966434015881639,-0.13094292114514325,-0.9657004804430206,17.515256576538086,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.003105359390405349,-0.24166339093533062,-0.3742210175218559
2020-03-04,4332.43212890625,21.373756408691406,-1.071543152030653,-0.3190629673222453,-0.7524801847084077,17.551410031318664,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.017715222700875,-0.23659301816186762,-0.4501215566052781
2020-03-05,4409.18212890625,19.498226165771484,-1.1892813445244421,-0.4931066427626848,-0.6961747017617573,17.581731224060057,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.13763713309128844,-0.42252102850441386,-0.4785661248249585
2020-03-06,3802.31494140625,18.47631072998047,-1.349493623042509,-0.6643840388186498,-0.6851095842238591,17.60492377758026,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.1154883416134368,-0.34392070209079306,-0.3982768515428191
2020-03-09,3363.19189453125,14.722859382629395,-1.7590578390713674,-0.8833187988691935,-0.8757390402021739,17.610250430107115,0.0,0.0,0.0,0.0,Both_Bearish,0.0,-1.0,-1.0,0.0,-0.026142099884477132,-0.272729298702332,-0.22245676678111515
2020-03-10,3275.27099609375,17.014366149902344,-1.8770969802907658,-1.082074435153508,-0.7950225451372577,17.630255517959593,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.00981229934605543,-0.27709710625984396,-0.12475455647977607
2020-03-11,3307.408935546875,14.826251983642578,-2.1227367881809194,-1.2902069057589904,-0.8325298824219289,17.63941617012024,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.23014963962522883,-0.34536186844359185,-0.13636716276866268
2020-03-12,2546.2099609375,10.762617111206055,-2.6151635017002697,-1.5551982249472465,-1.0599652767530232,17.628955717086793,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.02026142562532629,-0.09000596014526796,0.13426272351024182
2020-03-13,2494.6201171875,13.667275428771973,-2.739454838791932,-1.792049547716184,-0.9474052910757482,17.63462898731232,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.01950965965431073,-0.11650471659520434,0.2978966259814577
2020-03-16,2445.950927734375,8.956827163696289,-3.1813774877012175,-2.069915135713191,-1.1114623519880267,17.6160048866272,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.031990849034522206,-0.19085622114433987,0.32068304850520746
2020-03-17,2367.702880859375,10.416366577148438,-3.374927672665857,-2.330917643103724,-1.0440100295621328,17.60773111820221,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.08554573153472878,0.02895007079213663,0.47275062122922695
2020-03-18,2165.156005859375,9.452157974243164,-3.56502576684238,-2.5777392678514555,-0.9872864989909247,17.598494153022767,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.07014731612940617,0.15718636758343796,0.5854030888498467
2020-03-19,2317.035888671875,9.670968055725098,-3.6558810105736637,-2.7933676163958974,-0.8625133941777663,17.58577229499817,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.048791122227632266,0.11262842867648004,0.534793188065765
2020-03-20,2203.985107421875,8.53843879699707,-3.7757456465514228,-2.9898432224270026,-0.7859024241244201,17.5660417509079,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,-0.10202388850186261,0.07926227382638618,0.38629610802431635
2020-03-23,1979.1259765625,8.564888954162598,-3.8245182616712015,-3.156778230275843,-0.6677400313953585,17.54500127315521,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.2309716893850613,0.29753888854622823,0.6651875655338308
2020-03-24,2436.248046875,10.474078178405762,-3.666846175723755,-3.2587918193654257,-0.40805435635832943,17.529865221977232,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.028421148201920987,0.10939112156163544,0.4267533444661882
2020-03-25,2505.489013671875,10.231221199035645,-3.5208997001793705,-3.311213395528215,-0.20968630465115545,17.5110511302948,0.0,0.0,0.0,0.0,Both_Bearish,0.0,0.0,0.0,0.0,0.02894085183868267,-0.04916324830940033,0.3351940266307871
2020-03-26,2578.0,11.897551536560059,-3.2335033211876105,-3.295671380660094,0.062168059472483606,17.500304293632507,1.0,0.0,0.0,1.0,MACD_Only,1.0,0.0,1.0,0.0,-0.07731653277128592,-0.10818583249490887,0.3876039254933572
2020-03-27,2378.677978515625,10.661628723144531,-3.0700783105555605,-3.2505527666391876,0.1804744560836271,17.484567646980285,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.07958830203842426,-0.03814600436310345,0.4431277016010875
2020-03-30,2567.992919921875,11.782135009765625,-2.817667008015885,-3.1639756149145275,0.3463086068986425,17.47330382347107,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.05247640371501672,0.01831554102919064,0.421265619742893
2020-03-31,2702.751953125,11.455119132995605,-2.613885436275387,-3.0539575791867,0.4400721429113128,17.461318306922912,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.11856097915246977,0.06064709797378098,0.3507595701429893
2020-04-01,2382.31103515625,10.034049034118652,-2.5378013587677426,-2.950726335102909,0.41292497633516634,17.440965514183045,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.03492999448859424,0.19899833428059543,0.44320157131429094
2020-04-02,2299.096923828125,10.627968788146973,-2.401892299330518,-2.840959527948431,0.43906722861791314,17.420529685020448,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.004852342562748357,0.2561762903466789,0.48289447038956035
2020-04-03,2287.94091796875,10.199960708618164,-2.302181945154583,-2.733204011389662,0.43102206623507877,17.397088508605957,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.14296093883884664,0.41514101512622537,0.6058063219115679
2020-04-06,2615.027099609375,12.335172653198242,-2.0274953080399314,-2.592062270719716,0.5645669626797845,17.382280292510988,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.09622803375659639,0.2352934805979301,0.4379609623652958
2020-04-07,2866.666015625,12.311129570007324,-1.791097586930693,-2.4318693339619113,0.6407717470312182,17.367700390815735,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.003585716884474177,0.2164081443968351,0.3405838289389147
2020-04-08,2856.386962890625,13.097404479980469,-1.522751543819549,-2.250045775933439,0.72729423211389,17.357075896263122,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.011092363339729738,0.20174369373870116,0.4249459454770059
2020-04-09,2888.071044921875,13.145495414733887,-1.2913193096202935,-2.05830048267081,0.7669811730505165,17.350585765838623,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.12108011985927769,0.23133082362719293,0.43890712900984563
2020-04-14,3237.759033203125,15.367268562316895,-0.723835803270978,-1.6314934262823753,0.9076576230113973,17.348378705978394,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.0022957562290842892,-0.056330027889750944,0.19731793298089917
2020-04-15,3230.325927734375,14.857512474060059,-0.49378576067007707,-1.4039518931599158,0.9101661324898387,17.348429598808288,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.07946874918517777,0.02021159490500457,0.13820094071571343
2020-04-16,3487.035888671875,15.65340518951416,-0.24442991796169267,-1.172047498120271,0.9276175801585784,17.349503474235533,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.01559802390257048,-0.0031863279296451275,0.08293463392830835
2020-04-17,3432.64501953125,16.045345306396484,-0.015014249331043672,-0.9406408483624256,0.9256265990313819,17.351599612236022,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.0359856257211002,-0.02544132999206128,0.21965796294397033
2020-04-20,3556.1708984375,15.52596664428711,0.12346655788174843,-0.7278193671135907,0.8512859249953392,17.34936825275421,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.14082420001103935,0.005925480548089945,0.20078599068136116
2020-04-21,3055.3759765625,13.809142112731934,0.09360122702261897,-0.5635352482863488,0.6571364753089678,17.33906955718994,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.07862861791060527,0.12350693018357428,0.43088178655386167
2020-04-22,3295.615966796875,15.03063678741455,0.16657695350911972,-0.4175128079272551,0.5840897614363748,17.336548852920533,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.054711800115017306,0.10747128476121981,0.29333721415976166
2020-04-23,3475.925048828125,14.932051658630371,0.21398901437463103,-0.29121244346687786,0.5052014578415089,17.33236946105957,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.037575920697257015,0.050301147211753605,0.21229770430519257
2020-04-24,3345.31396484375,15.65340518951416,0.30624046607053934,-0.17172186155939442,0.47796232762993374,17.329465289115905,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.06932950315440944,0.027752571336741916,0.29075784208992195
2020-04-27,3577.242919921875,15.958781242370605,0.39938780747245595,-0.05749992775302432,0.45688773522548026,17.3283043384552,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.040396148422779166,-0.046942522061422465,0.13827665076004347
2020-04-28,3432.736083984375,15.095558166503906,0.39895396568148733,0.033790850933878035,0.3651631147476093,17.321469202041627,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.06323351388895704,0.07028035373170227,0.26951036617721713
2020-04-29,3649.800048828125,16.665708541870117,0.519321738202887,0.13089702838767986,0.3884247098152071,17.321787757873537,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.00026522482469570896,0.030277504098609853,0.1653364733098539
2020-04-30,3650.76806640625,16.776315689086914,0.6165321388087097,0.22802405047188587,0.3885080883368238,17.323837146759033,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.05823789220295972,0.052656874830892875,0.20089910446659265
2020-05-01,3438.155029296875,15.271086692810059,0.5655928787392348,0.2955378161253557,0.2700550626138791,17.319574227333067,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.008387322216938387,0.18383173149605092,0.25873443292020415
2020-05-04,3409.318115234375,15.809701919555664,0.5622041559894182,0.3488710840981682,0.21333307189125,17.31765585422516,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.0776319093889557,0.2189141274484201,0.3276851333807915
2020-05-05,3673.989990234375,16.31464958190918,0.5934230140114725,0.3977814700808291,0.19564154393064337,17.32022119998932,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.023494047278485697,0.05515446787531886,0.21897832385508265
2020-05-06,3760.306884765625,16.636856079101562,0.6368226602263043,0.4455897081099242,0.19123295211638008,17.32253475666046,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.021992678067060067,-0.02221810016051584,0.24011874394445942
2020-05-07,3843.006103515625,17.286075592041016,0.7153575845296611,0.49954328339387166,0.21581430113578948,17.326532034873964,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.05911802163439539,-0.017375504519961393,0.2162485968924499
2020-05-11,4070.197021484375,18.430627822875977,0.9360461858835247,0.6388147384083719,0.29723144747515284,17.342630190849306,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.02099873634850602,0.028611836216322573,0.1932434263520073
2020-05-12,4155.666015625,17.334163665771484,0.9254142100055773,0.6961346327278131,0.22927957727776427,17.34508921146393,1.0,0.0,0.0,1.0,MACD_Only,0.0,-1.0,0.0,-1.0,-0.06714665265467279,0.027560968387945417,0.20236489995539797
2020-05-13,3876.626953125,16.677732467651367,0.854173401590133,0.7277423865002771,0.12643101508985588,17.345047240257262,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,-0.051556919398256684,0.12775407301269182,0.23542887487259634
2020-05-14,3676.760009765625,17.230770111083984,0.8327407465915719,0.7487420585185361,0.08399868807303579,17.34888816356659,1.0,0.0,0.0,1.0,MACD_Only,0.0,0.0,0.0,0.0,0.027054233500126035,0.15926597387823604,0.2022909149655887
2020-05-15,3776.23193359375,17.526527404785156,0.8300520318128335,0.7650040531773957,0.06504797863543776,17.357681150436402,1.0,1.0,1.0,1.0,Both_Bullish,0.0,1.0,0.0,1.0,0.10868529943469651,0.11588907438241591,0.16562178397131633
2020-05-18,4186.65283203125,18.541231155395508,0.8994312350199145,0.7918894895458995,0.10754174547401496,17.37265333175659,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.019955646344030686,0.031370502311276915,0.1458062002982179
2020-05-19,4270.2001953125,18.39936637878418,0.9322213837286064,0.8199558683824409,0.11226551534616547,17.390473580360414,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.02381191419002282,-0.04644000196675502,0.15557363496341492
2020-05-20,4371.8818359375,19.476591110229492,1.0332205228751725,0.8626087992809873,0.1706117235941852,17.421467781066895,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.025055357534957357,-0.0031994901723483293,0.14067079505549374
2020-05-21,4262.3427734375,18.877864837646484,1.0528146697169944,0.9006499733681887,0.1521646963488057,17.446740207672118,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.01137562579631446,-0.0021344262377713807,0.20360423851777898
2020-05-22,4213.85595703125,19.048585891723633,1.069787094836066,0.9344773976617643,0.13530969717430164,17.471856698989868,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.024712348596062306,0.0404257160824415,0.2019197733667193
2020-05-26,4317.990234375,18.969234466552734,1.0645632447608975,0.960494567081591,0.1040686776793065,17.491937408447267,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.05699367788562659,0.0022542632545250463,0.23672885199141858
2020-05-27,4071.89208984375,19.23613929748535,1.0696302633261325,0.9823217063304994,0.08730855699563311,17.51556399345398,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.07023809737943587,0.11164561257717276,0.23064117991638322
2020-05-28,4357.89404296875,19.113508224487305,1.0516280952582981,0.9961829841160593,0.05544511114223882,17.541005096435548,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.02401364621292157,0.027678533713345832,0.14517611101531247
2020-05-29,4253.2451171875,19.902189254760742,1.0884541928308558,1.0146372258590186,0.07381696697183715,17.56578662395477,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.030790368475541285,0.09639273596929554,0.15686299271029958
2020-06-01,4384.2041015625,20.14745330810547,1.124467735721975,1.0366033278316098,0.0878644078903652,17.598488640785217,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.012882607460866335,0.06611158444566945,0.11425806200125854
2020-06-02,4327.72412109375,20.549001693725586,1.1719013771736364,1.063662937700015,0.10823843947362133,17.633486828804017,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.0459310367081609,0.12223785619132821,0.18047125077807857
2020-06-03,4526.5009765625,20.827930450439453,1.2179602121551198,1.0945223925910361,0.12343781956408373,17.666754913330077,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.010601304772652864,0.10386079203268417,0.1646901698914185
2020-06-04,4478.51416015625,20.40473175048828,1.206406865068665,1.116899287086562,0.08950757798210307,17.694589972496033,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.04124423503409336,0.06939415701945828,0.22101348266904153
2020-06-05,4663.22705078125,21.61420249938965,1.2800888680891447,1.1495372032870785,0.13055166480206615,17.7299987077713,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.002321081592399965,-0.052043765377152496,0.17283675918079555
2020-06-08,4674.05078125,22.095108032226562,1.3615918603333306,1.191948134696329,0.16964372563700159,17.765961165428163,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.039084953746457485,-0.058277624885400336,0.2571877060599703
2020-06-09,4856.73583984375,22.58803367614746,1.449252468468952,1.2434090014508536,0.2058434670180984,17.80510934352875,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.028803525226472004,-0.012280483924398289,0.22289316092592482
2020-06-10,4996.626953125,23.403167724609375,1.566441672800444,1.308015535720772,0.2584261370796721,17.855087447166444,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.04149400787171653,-0.012427622071608413,0.1509882838930794
2020-06-11,4789.296875,19.95749282836914,1.3655367366330147,1.3195197759032207,0.046016960729794,17.885121049880983,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.07699704745281633,0.04125471020994076,0.21409015464169778
2020-06-12,4420.53515625,20.39030647277832,1.2270973567209964,1.3010352920667758,-0.07393793534577942,17.917739362716674,0.0,1.0,0.0,1.0,SMA_Only,-1.0,0.0,0.0,-1.0,-0.004270286844865523,0.16053229909769473,0.3565626554689274
2020-06-15,4401.658203125,21.1092586517334,1.1620017501912336,1.2732285836916675,-0.11122683350043383,17.953255367279052,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.08983763665060529,0.15063836471429215,0.49606393897186307
2020-06-16,4797.0927734375,22.224952697753906,1.1867599681175136,1.2559348605768368,-0.06917489245932318,17.991165018081666,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.028650266895456467,0.11321238876980955,0.1947262980528368
2020-06-17,4934.53076171875,22.44135856628418,1.2098962483913134,1.2467271381397322,-0.03683088974841886,18.03067347049713,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.010608337549509406,0.015504478118219645,0.20080370721356466
2020-06-18,4986.8779296875,22.614486694335938,1.2280457631126183,1.2429908631343096,-0.01494510002169136,18.07316278934479,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.02873459115260113,0.0007375802472229243,0.13577175098006222
2020-06-19,5130.173828125,22.583223342895508,1.2257767023022978,1.2395480309679074,-0.013771328665609595,18.112527279853822,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.01275922287294573,-0.04088593489270931,0.14268465257443985
2020-06-22,5064.716796875,23.386333465576172,1.2740957476100228,1.2464575742963306,0.027638173313692116,18.151845154762267,1.0,1.0,1.0,1.0,Both_Bullish,1.0,0.0,0.0,1.0,0.05438928169956436,-0.035457467505548346,0.20417554427363016
2020-06-23,5340.18310546875,23.997079849243164,1.3461534490683142,1.2663967492507275,0.07975669981758671,18.19443308353424,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.061635530660770876,-0.04333731534069474,0.15931476556674573
2020-06-24,5011.0380859375,22.583223342895508,1.2744818591168077,1.2680137712239437,0.006468087892864016,18.230444474220278,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.004087363385089526,0.05207166678716879,0.2136762338922491
2020-06-25,4990.55615234375,23.181949615478516,1.2515665342142235,1.2647243238219996,-0.013157789607776138,18.27008647441864,0.0,1.0,0.0,1.0,SMA_Only,-1.0,0.0,0.0,-1.0,-0.014053399100782071,0.09573482492665097,0.21810834311173077
2020-06-26,4920.421875,21.515623092651367,1.086423733290502,1.2290642057157002,-0.14264047242519817,18.2993417263031,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,-0.0071715617626791905,0.1115315394703833,0.13155381985792625
2020-06-29,4885.134765625,22.203310012817383,0.9995156665596241,1.183154497884485,-0.18363883132486092,18.33106192588806,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.04577542920586963,0.20286531725511336,0.13638073732132994
2020-06-30,5108.75390625,23.480113983154297,1.0218881171357026,1.1509012217347285,-0.12901310459902593,18.37000741481781,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.03194855108533834,0.16256706663883458,0.10641536318252753
2020-07-01,5271.97119140625,24.319286346435547,1.0947134664569376,1.1396636706791703,-0.044950204222232726,18.41423041820526,0.0,1.0,0.0,1.0,SMA_Only,0.0,0.0,0.0,0.0,0.0372450784231948,0.09087452742646862,0.07349089751529991
2020-07-02,5468.326171875,24.836259841918945,1.1805350478559333,1.147837946114523,0.032697101741410384,18.460016736984254,1.0,1.0,1.0,1.0,Both_Bullish,1.0,0.0,0.0,1.0,0.00016054815676791456,0.06333053311631653,0.022237884150307252
2020-07-03,5469.2041015625,,,,,,1.0,1.0,1.0,1.0,Both_Bullish,,,,,0.07440846429716097,0.09645440155415663,0.07182323253515555
2020-07-06,5876.1591796875,26.66128921508789,1.3799071764657107,1.1942517921847606,0.18565538428095008,18.51497628211975,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.010739985312073541,0.12065754313435839,0.06728692327494556
2020-07-07,5939.26904296875,26.13709831237793,1.4785691747162666,1.2511152686910618,0.22745390602520477,18.566966338157656,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,-0.031689078163635975,-0.03503059902464911,0.05239310688928778
2020-07-08,5751.05908203125,27.142187118530273,1.619196694352464,1.3247315538233424,0.29446514052912165,18.626457595825194,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.011055198817405243,0.030315068496639785,0.10129783330498987
2020-07-09,5814.63818359375,27.820262908935547,1.7650140825401834,1.4127880595667108,0.3522260229734726,18.6892671251297,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.031316604888037336,-0.025914442259521664,0.09368697452440844
2020-07-10,5996.73291015625,28.40937042236328,1.9061386859516958,1.511458184843708,0.3946805011079877,18.758038763999938,1.0,1.0,1.0,1.0,Both_Bullish,0.0,0.0,0.0,0.0,0.09812496371518709,-0.022439220444661068,0.091629727743191
